id,reqid,req_type,batchid,oldbatchid,meter_number,meter_model,meter_manufacturer,manufacture_year,meter_type,meter_rating,v_rating,meter_classification,kct,supplier,meter_category,meter_type_id,ecmi_exported,deployed,addedby,supplierstoreid,supplierstoretype,currentstorelevel,storeowner,owner_type,audit_validated_by,audit_validated_date,billing_validated_by,billing_validated_date,rev_validated_by,rev_validated_date,status,deleted_at,created_at,updated_at
91122,0,0,371,371,45065179959,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:07,2022-02-23 10:31:13
91123,0,0,371,371,45065179942,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:07,2022-02-27 19:29:22
91124,0,0,371,371,45065181120,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:08,2022-02-23 10:31:14
91125,0,0,371,371,45065181112,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:08,2022-02-23 10:31:14
91126,0,0,371,371,45065181070,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:09,2022-02-23 10:31:14
91127,0,0,371,371,45065181013,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:09,2022-02-23 10:31:14
91128,0,0,371,371,45065181062,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:09,2022-02-23 10:31:14
91129,0,0,371,371,45065181096,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:09,2022-02-23 10:31:14
91130,0,0,371,371,45065181021,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:10,2022-02-23 10:31:14
91131,0,0,371,371,45065181104,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:10,2022-02-23 10:31:14
91132,0,0,371,371,45065181054,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:10,2022-02-23 15:15:58
91133,0,0,371,371,45065181088,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:10,2022-02-23 10:31:14
91134,0,0,371,371,45065181039,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:11,2022-02-23 10:31:14
91135,0,0,371,371,45065181047,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:14,0,,239,2022-01-04 16:38:04,2,,2021-12-29 11:32:11,2022-02-23 10:31:14
91136,0,0,371,371,45065178274,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:32:11,2022-02-23 10:31:13
91137,0,0,371,371,45065178258,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:32:11,2022-02-23 10:31:13
91138,0,0,372,372,45065178282,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:06,2022-02-23 10:31:13
91139,0,0,372,372,45065178357,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:06,2022-02-23 10:31:13
91140,0,0,372,372,45065178266,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:07,2022-02-23 10:31:13
91141,0,0,372,372,45065178290,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:07,2022-02-23 10:31:13
91142,0,0,372,372,45065178365,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:07,2022-02-23 10:31:13
91143,0,0,372,372,45065178316,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:08,2022-02-23 10:31:13
91144,0,0,372,372,45065178340,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:08,2022-02-23 10:31:13
91145,0,0,372,372,45065178324,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:08,2022-02-23 10:31:13
91146,0,0,372,372,45065178308,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:09,2022-02-23 10:31:13
91147,0,0,372,372,45065178332,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:13,0,,239,2022-01-04 16:38:03,2,,2021-12-29 11:34:09,2022-02-23 10:31:13
91148,0,0,372,372,45065189420,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:09,2022-02-23 10:31:15
91149,0,0,372,372,45065189487,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:10,2022-02-23 10:31:15
91150,0,0,372,372,45065189412,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:05,2,,2021-12-29 11:34:10,2022-02-24 17:12:54
91151,0,0,372,372,45065189453,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:10,2022-02-23 10:31:15
91152,0,0,372,372,45065189438,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:10,2022-02-23 10:31:15
91153,0,0,372,372,45065189461,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:11,2022-02-23 10:31:15
91154,0,0,372,372,45065189529,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:11,2022-02-23 10:31:15
91155,0,0,372,372,45065189537,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:11,2022-02-23 10:31:15
91156,0,0,372,372,45065189446,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:12,2022-02-23 10:31:15
91157,0,0,372,372,45065189511,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:12,2022-02-23 15:40:00
91158,0,0,372,372,45065189495,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:13,2022-02-23 10:31:15
91159,0,0,372,372,45065189479,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:15,0,,239,2022-01-04 16:38:06,2,,2021-12-29 11:34:13,2022-02-23 10:31:15
91160,0,0,372,372,45065073012,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:14,2022-02-23 10:31:12
91161,0,0,372,372,45065086618,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:14,2022-02-23 10:31:12
91162,0,0,372,372,45065086477,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:14,2022-02-23 10:31:12
91163,0,0,372,372,45065086576,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:15,2022-02-23 10:31:12
91164,0,0,372,372,45065086659,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:15,2022-02-23 10:31:12
91165,0,0,372,372,45065071529,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:01,2,,2021-12-29 11:34:16,2022-02-23 10:31:11
91166,0,0,372,372,45065086410,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:16,2022-02-23 10:31:12
91167,0,0,372,372,45065087806,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:16,2022-02-23 10:31:12
91168,0,0,372,372,45065087434,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:17,2022-02-23 10:31:12
91169,0,0,372,372,45065087772,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:17,2022-02-23 10:31:12
91170,0,0,372,372,45065121738,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:17,2022-02-23 10:31:12
91171,0,0,372,372,45065087426,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:18,2022-02-23 10:31:12
91172,0,0,372,372,45065197662,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:18,2022-03-09 15:05:58
91173,0,0,372,372,45065197613,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:18,2022-03-09 15:05:58
91174,0,0,372,372,45065197654,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:19,2022-03-09 15:05:58
91175,0,0,372,372,45065197571,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:19,2022-03-09 15:05:58
91176,0,0,372,372,45065197639,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:19,2022-03-09 15:05:58
91177,0,0,372,372,45065197688,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:20,2022-03-09 15:05:58
91178,0,0,372,372,45065197597,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:20,2022-03-09 15:05:58
91179,0,0,372,372,45065197670,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:20,2022-03-09 15:05:58
91180,0,0,372,372,45065197647,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:20,2022-03-09 15:05:58
91181,0,0,372,372,45065197621,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:21,2022-03-09 15:05:58
91182,0,0,372,372,45065197605,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:21,2022-03-09 15:05:58
91183,0,0,372,372,45065197589,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,1061,2022-03-09 15:05:58,0,,239,2022-01-07 10:57:41,2,,2021-12-29 11:34:21,2022-03-09 15:05:58
91184,0,0,372,372,45065086816,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:21,2022-02-23 10:31:12
91185,0,0,372,372,45065087087,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:22,2022-02-23 10:31:12
91186,0,0,372,372,45065087095,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:22,2022-02-23 10:31:12
91187,0,0,372,372,45065086337,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:23,2022-02-23 10:31:12
91188,0,0,372,372,45065072246,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:23,2022-02-23 10:31:11
91189,0,0,372,372,45065085768,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:23,2022-02-23 10:31:12
91190,0,0,372,372,45065071958,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:24,2022-02-23 10:31:11
91191,0,0,372,372,45065087392,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:24,2022-02-23 10:31:12
91192,0,0,372,372,45065073004,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:25,2022-02-23 10:31:12
91193,0,0,372,372,45065086873,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:25,2022-02-23 10:31:12
91194,0,0,372,372,45065085842,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:25,2022-02-23 10:31:12
91195,0,0,372,372,45065072048,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:25,2022-02-23 10:31:11
91196,0,0,372,372,45065072170,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:26,2022-02-23 10:31:11
91197,0,0,372,372,45065070927,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:01,2,,2021-12-29 11:34:26,2022-02-23 10:31:11
91198,0,0,372,372,45065087400,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:26,2022-02-23 10:31:12
91199,0,0,372,372,45065071941,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:26,2022-02-23 10:31:11
91200,0,0,372,372,45065085792,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:27,2022-02-23 10:31:12
91201,0,0,372,372,45065070950,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:01,2,,2021-12-29 11:34:27,2022-02-23 10:31:11
91202,0,0,372,372,45065085776,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:27,2022-02-23 10:31:12
91203,0,0,372,372,45065086436,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:27,2022-02-23 10:31:12
91204,0,0,372,372,45065085834,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:28,2022-02-23 10:31:12
91205,0,0,372,372,45065071438,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:01,2,,2021-12-29 11:34:28,2022-02-23 10:31:11
91206,0,0,372,372,45065072360,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:28,2022-02-23 10:31:11
91207,0,0,372,372,45065072709,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:29,2022-02-23 10:31:12
91208,0,0,372,372,45065087186,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:29,2022-02-23 10:31:12
91209,0,0,372,372,45065087251,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:29,2022-02-23 10:31:12
91210,0,0,372,372,45065071461,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:11,0,,239,2022-01-04 16:38:01,2,,2021-12-29 11:34:30,2022-02-23 10:31:11
91211,0,0,372,372,45065073236,S12U6 MBUS,MOJEC INTERNATIONAL LTD,2020,SINGLE PHASE,60A,240V,,,CWG,1,1,0,0,1066,7,1,3,17,0,264,2022-02-23 10:31:12,0,,239,2022-01-04 16:38:02,2,,2021-12-29 11:34:30,2022-02-23 10:31:12
